,Store,score,comment,address,phone_num,keyword_food,keyword_loc
1316,가무,4.2,148,서울특별시 중구 명동4길 16,02-776-3141,파전,서울 명동
1317,나주소 나주곰탕,4.0,171,서울특별시 중구 을지로9길 26,02-732-1112,파전,서울 명동
1318,오매가매,4.1,128,서울특별시 중구 필동 퇴계로 188,02-2269-7633,파전,서울 명동
1319,버드나무파전,3.7,66,서울특별시 동대문구 휘경동 319-32,02-968-8149,파전,서울 명동
1320,명동거리,4.3,19163,서울특별시 중구 명동,번호 없음,파전,서울 명동
1321,청학동부침개 마포본점,3.4,659,서울특별시 마포구 만리재로 23,02-706-0603,파전,서울 명동
1322,전주파전,4.0,25,서울특별시 서대문구 연세로5다길 26 1층,02-335-3236,파전,서울 명동
1323,도동집,4.0,643,서울특별시 용산구 후암로48길 1,02-772-9463,파전,서울 명동
1324,엄마손칼국수,4.1,102,서울특별시 중구 소공로6길 13-9 1층,02-3789-7060,파전,서울 명동
1325,보나베띠 명동점,4.0,261,서울특별시 중구 충무로2가 63-2,02-772-9996,파전,서울 명동
1326,충남 해물,4.2,40,서울특별시 중구 필동3가 32-2,번호 없음,파전,서울 명동
1327,이모네왕파전,3.9,522,서울특별시 동대문구 휘경동 회기로28길 12-3,02-959-8318,파전,서울 명동
1328,서울뚝배기,4.2,198,서울특별시 중구 충무로3가 수표로6길 1,02-2263-0596,파전,서울 명동
1329,북촌도담,4.0,335,서울특별시 종로구 북촌로1길 9,02-720-9850,파전,서울 명동
1330,동래파전,3.8,15,서울특별시 성동구 사근동 마조로3가길 30,02-2294-0077,파전,서울 명동
1331,나드리식품,4.4,53,서울특별시 중구 주교동 208,02-2274-4697,파전,서울 명동
1332,종로도담,4.2,271,서울특별시 종로구 삼봉로 78,02-733-9850,파전,서울 명동
1333,장군보쌈 족발,3.8,307,서울특별시 중구 무교로 16,02-778-2496,파전,서울 명동
1334,북촌손두부,3.8,154,서울특별시 중구 북창동 105,02-779-7979,파전,서울 명동
1335,발모아 バルモア,4.3,39,서울특별시,번호 없음,파전,서울 명동
1336,달래해장 충무로점,3.9,88,서울특별시 중구 필동 퇴계로 198,02-2279-9309,파전,서울 명동
1337,노량진할머니파전,4.2,166,서울특별시 동작구 노량진1동 119-178 이층,02-812-4799,파전,서울 명동
1338,우정낙지,3.9,200,서울특별시 종로구 삼일대로17길 46 2층,02-720-7991,파전,서울 명동
1339,솥뚜껑철판파전,4.2,87,서울특별시 동대문구 휘경1동 회기로28길 17,02-959-8038,파전,서울 명동
1340,혜화도담,4.4,236,서울특별시 종로구 대명1길 16-6,02-744-9850,파전,서울 명동
1341,고려보쌈,4.2,192,서울특별시 중구 무교동 25-1번지,02-777-6618,파전,서울 명동
1342,교동 전선생,3.3,28,서울특별시 중구 회현동1가 퇴계로10길 16-1,02-755-4545,파전,서울 명동
1343,처가집,3.2,254,서울특별시 중구 세종대로14길 6-16,02-778-5925,파전,서울 명동
1344,오고또포차,4.4,91,서울특별시 종로구 종로1.2.3.4가동 종로16길 32-3,02-2267-3585,파전,서울 명동
1345,감촌,3.7,237,서울특별시 종로구 종로 19,02-733-7035,파전,서울 명동
1346,피마길실비집,3.8,507,서울특별시 종로구 종로3길 24-18,02-732-7889,파전,서울 명동
1347,투뿔등심 광화문점,4.1,219,서울특별시 중구 태평로1가 세종대로 136,02-3783-0607,파전,서울 명동
1348,왕대박지지미촌,4.1,217,서울특별시 중구 회현동1가 194-45,02-752-3337,파전,서울 명동
1349,오징어이야기,3.9,121,북창동 72 KR 서울특별시 중구 서울 중구 남대문로1길 30-5,02-3789-8288,파전,서울 명동
1350,보리밥,4.0,139,서울특별시 중구 마른내로2길 3,02-2269-1998,파전,서울 명동
1351,체부동잔치집,4.2,1124,서울특별시 종로구 자하문로1길 16,02-730-5420,파전,서울 명동
1352,원조순희네빈대떡,3.9,1443,서울특별시 종로구 종로32길 5,02-2264-5057,파전,서울 명동
1353,파동추야,4.4,143,서울특별시 동작구 상도동 490-6,02-822-5988,파전,서울 명동
1354,무교동낙지 애 보쌈,3.6,97,서울특별시,02-773-3625,파전,서울 명동
1355,나그네파전,4.1,98,서울특별시 성동구 행당동 마조로1길 4,070-7627-9062,파전,서울 명동
1356,엉터리생고기 명동점 (Korean BBQ Restaurant),4.1,932,서울특별시 중구 명동4길 23,070-8871-6788,삼겹살,서울 명동
1357,육통령 명동본점,3.9,518,서울특별시 중구 명동 명동8나길 37-2,02-778-8592,삼겹살,서울 명동
1358,명동솥뚜껑,3.9,18,서울특별시 중구 명동7길 14-4,02-773-5076,삼겹살,서울 명동
1359,하남돼지집 명동1호점,4.1,390,서울특별시 중구 명동9가길 12,02-772-9995,삼겹살,서울 명동
1360,서울고기집,4.2,307,서울특별시 중구 남대문로9길 12,02-722-1005,삼겹살,서울 명동
1361,돈돼지 명동점,3.0,39,서울특별시,02-776-3301,삼겹살,서울 명동
1362,왕비집 명동중앙점,4.5,916,서울특별시 중구 명동8나길 45,02-776-2361,삼겹살,서울 명동
1363,황금목장 명동본점,4.3,470,서울특별시 중구 명동8나길 6,02-753-3536,삼겹살,서울 명동
1364,왕비집 명동본점,4.4,1725,서울특별시 중구 명동8가길 26,02-3789-1945,삼겹살,서울 명동
1365,흑돈가,3.7,401,서울특별시 중구 명동7길 21,02-3789-0080,삼겹살,서울 명동
1366,오우가,4.2,323,서울특별시 중구 명동8가길 42,02-753-7533,삼겹살,서울 명동
1367,화포식당 명동점,3.9,157,서울특별시 중구 명동7길 21,02-318-3282,삼겹살,서울 명동
1368,반갑다하대포,3.9,192,서울특별시 중구 을지로3길 26,02-777-3565,삼겹살,서울 명동
1369,충무로집,4.1,39,서울특별시 중구 마른내로2길 31,02-2285-1002,삼겹살,서울 명동
1370,왕비집 명동2호점,4.7,539,서울특별시 중구 명동9길 13,02-3789-1946,삼겹살,서울 명동
1371,라온,4.3,168,서울특별시 중구 충무로2가 62-20,02-757-9292,삼겹살,서울 명동
1372,삼겹천하,4.4,14,서울특별시 중구 명동8길 11-6,02-779-3829,삼겹살,서울 명동
1373,태평옥,4.1,74,서울특별시 중구 마른내로 13,02-752-5269,삼겹살,서울 명동
1374,맛찬들왕소금구이 종로점,4.1,233,서울특별시 종로구 삼일대로17길 35,02-732-3236,삼겹살,서울 명동
1375,투뿔한우전문점 우미옥,3.9,27,서울특별시 중구 명동10길 19-21,02-774-6226,삼겹살,서울 명동
1376,대나무집,3.9,80,서울특별시 중구 퇴계로20길 29,02-753-7271,삼겹살,서울 명동
1377,왕비집 육호점 (Wangbijib Chinese embassy store),4.8,788,서울특별시 중구 남대문로 64,02-3789-1544,삼겹살,서울 명동
1378,오다리집 간장게장,4.5,747,서울특별시 중구 명동8나길 28,02-778-6767,삼겹살,서울 명동
1379,라온 명동 1호점,4.3,43,서울특별시 중구 충무로1가 명동2길 56,02-757-7896,삼겹살,서울 명동
1380,교대이층집 시청점,4.2,186,서울특별시 중구 남대문로1길 38,02-318-6882,삼겹살,서울 명동
1381,화포식당 시청점,4.3,385,서울특별시 중구 남대문로1길 16,02-318-2382,삼겹살,서울 명동
1382,장수갈비집,4.0,354,서울특별시 중구 충무로1가 25-45,02-775-9292,삼겹살,서울 명동
1383,왕비집 시청점,4.3,256,서울특별시 중구 무교동 45,02-755-9229,삼겹살,서울 명동
1384,삼곱식당 을지로점,3.9,160,서울특별시 중구 을지로3가 을지로 114-1,02-2285-3992,삼겹살,서울 명동
1385,새마을식당,3.5,258,서울특별시 중구 명동8가길 7,02-772-9285,삼겹살,서울 명동
1386,아미소,3.7,249,서울특별시 중구 명동2가 명동4길 25,02-756-3317,삼겹살,서울 명동
1387,남매집,3.9,332,서울특별시 중구 남대문로1길 41,02-777-0735,삼겹살,서울 명동
1388,착한한우정육식당,3.7,11,서울특별시 중구 명동1가 54-17,02-777-8488,삼겹살,서울 명동
1389,부뚜막,4.1,70,서울특별시 중구 명동7길 12-1,070-4210-0103,삼겹살,서울 명동
1390,시민식당 종로본점,4.1,461,서울특별시 종로구 돈화문로5길 30,02-744-8292,삼겹살,서울 명동
1391,정림회관,3.7,106,서울특별시 중구 충무로2가 명동8가길 32,02-777-8088,삼겹살,서울 명동
1392,명동돈가스,3.9,1700,서울특별시 중구 명동3길 8,02-775-5300,삼겹살,서울 명동
1393,전설의우대갈비 서울시청직영점,4.3,36,서울특별시 중구 남대문로9길 40,050-71454-8921,삼겹살,서울 명동
1394,돌담길 삼겹살,4.0,92,서울특별시 중구 서소문로9길 28,02-3789-5448,삼겹살,서울 명동
1395,군자대한곱창 명동점,4.2,120,서울특별시 중구 명동7길 18-1,02-776-5697,삼겹살,서울 명동
1396,숙달돼지 종각점,4.2,241,서울특별시 종로구 종로8길 15,02-737-5201,삼겹살,서울 명동
1397,풍년집,3.8,71,서울특별시 종로구 돈화문로11가길 15,02-730-5309,삼겹살,서울 명동
1398,익선세겹살,3.9,68,서울특별시 종로구 수표로28길 45,02-3675-7772,삼겹살,서울 명동
1399,신의주부대찌개 시청점,3.9,191,서울특별시,02-3789-1640,삼겹살,서울 명동
1400,교대이층집 광화문점,4.0,626,서울특별시 종로구 견지동 삼봉로 95,02-723-6692,삼겹살,서울 명동
1401,풍문고기집,4.0,405,서울특별시 중구 세종대로2길 6-1,02-776-6252,삼겹살,서울 명동
1402,고봉삼계탕,4.1,784,서울특별시 중구 명동7길 21,02-756-2300,삼겹살,서울 명동
1403,제주본가,3.8,76,서울특별시 중구 다동 183,02-777-5668,삼겹살,서울 명동
1404,명동참숯92닭갈비,2.5,10,서울특별시 중구 명동7길 21,02-318-7295,삼겹살,서울 명동
1405,통큰무한삼겹,4.2,30,만리동1가 53-8번지 1층 경김회관 중구 서울특별시 KR,02-313-0091,삼겹살,서울 명동
1406,원동미나리삼겹살,4.3,46,서울특별시 용산구 한강대로77길 4-1,050-71441-9938,삼겹살,서울 명동
1407,한라담 무교점,4.0,198,서울특별시 중구 무교로 21,02-318-4400,삼겹살,서울 명동
1408,한국관,4.0,528,서울특별시 중구 남대문로1길 51,02-771-8280,삼겹살,서울 명동
1409,꺼멍도새기,4.0,101,서울특별시 중구 북창동 5-2,02-778-1141,삼겹살,서울 명동
1410,남영돈,4.5,535,서울특별시 용산구 남영동 한강대로80길 17,02-793-3598,삼겹살,서울 명동
1411,광화문특고기,4.2,32,서울특별시 중구 서소문동 134-6,050-71315-9222,삼겹살,서울 명동
1412,한가람,4.5,638,서울특별시 중구 남대문로5길 25,02-318-3088,삼겹살,서울 명동
1413,신도세기 종로점,4.0,142,서울특별시 종로구 삼일대로17길 51,02-739-8114,삼겹살,서울 명동
1414,민속촌,2.8,17,을지로2가 199-64번지 1층 중구 서울특별시 KR,02-319-9534,삼겹살,서울 명동
1415,남대문 생숯불갈비,3.7,28,서울특별시 중구 남대문시장2길 11,02-777-2953,삼겹살,서울 명동
1416,완백부대찌개 삼겹살 종각 그랑서울점,3.7,41,서울특별시 종로구 청진동 종로 33,02-2158-7953,삼겹살,서울 명동
1417,두툼,4.3,655,서울특별시 중구 중림동 243-1,02-392-8592,삼겹살,서울 명동
1418,사랑방 참숯화로구이,4.4,145,서울특별시 용산구 후암동 신흥로36길 4,번호 없음,삼겹살,서울 명동
1419,쟁반집8292 종로점,3.9,91,서울특별시 종로구 종로8길 17,02-725-8383,삼겹살,서울 명동
1420,남산산채집,3.8,1019,서울특별시 중구 예장동 8-16,02-754-1978,삼겹살,서울 명동
1421,숭례회관,3.6,49,서울특별시 중구 남대문로5가 6-8,번호 없음,삼겹살,서울 명동
1422,대박물갈비,3.9,11,회현동1가 121-1번지 중구 서울특별시 KR,02-318-7739,삼겹살,서울 명동
1423,853,4.4,365,서울특별시 종로구 인사동12길 16,02-733-0853,삼겹살,서울 명동
1424,더삼겹185,3.8,59,서울특별시 종로구 자하문로1길 50-1 1 층,02-723-2333,삼겹살,서울 명동
1425,마카오도우라오,4.1,197,서울특별시 중구 명동길 55,02-3789-9700,삼겹살,서울 명동
1426,김삼보 종로점,4.0,146,서울특별시 종로구 종로 19,02-735-8253,삼겹살,서울 명동
1427,양평해장국,3.4,15,서울특별시 중구 을지로3가 수표로 52-1,02-2275-4082,삼겹살,서울 명동
1428,대독장 서소문점,4.1,136,서울특별시 중구 서소문동 120-12 2층,02-752-5500,삼겹살,서울 명동
1429,그냥밥집,4.4,42,서울특별시 중구 회현동1가 퇴계로12길 55,번호 없음,삼겹살,서울 명동
1430,이경식당,4.4,50,서울특별시 용산구 이태원로19길 21,010-9494-9285,삼겹살,서울 명동
1431,아한타이 을지로센터원점,3.9,313,서울특별시 중구 수하동 67,02-6030-8959,삼겹살,서울 명동
1432,평양고깃집,4.1,179,서울특별시 종로구 인사동5길 14,070-4419-4999,삼겹살,서울 명동
1433,집밥삼겹살,4.2,13,장충동2가 82-3번지 1층 중구 서울특별시 KR,02-2262-0393,삼겹살,서울 명동
1434,크레이지후라이 무교점,3.9,59,KR 서울특별시 중구 남대문로9길 24 패스트파이브타워 크레이지후라이 무교점 1층,02-773-7979,삼겹살,서울 명동
1435,종가 김치찌개·생고기전문,3.8,144,서울특별시 종로구 종로1.2.3.4가동 삼봉로 64,02-730-1662,삼겹살,서울 명동
1436,청춘식당,4.1,22,서울특별시 용산구 청파동2가 청파로 289,02-714-0668,삼겹살,서울 명동
1437,표현식당,4.5,55,서울특별시 서대문구 천연동 통일로9안길 7,050-71345-8565,삼겹살,서울 명동
1438,명동거리,4.3,19154,서울특별시 중구 명동,번호 없음,삼겹살,서울 명동
1439,걸구네 왕곱창,4.3,232,서울특별시 용산구 이태원로26길 6,02-795-3992,삼겹살,서울 명동
1440,나리의 집,3.9,718,서울특별시,02-793-4860,삼겹살,서울 명동
1441,서울고깃집,4.2,48,서울특별시 용산구 동자동 24-19번지 1층,02-777-1015,삼겹살,서울 명동
1442,잠수교집 1호점,4.1,307,서울특별시 용산구 보광동 217-13,02-749-0434,삼겹살,서울 명동
1443,원조남산왕돈까스,3.1,2574,서울특별시 중구 소파로 107,02-755-3370,삼겹살,서울 명동
1444,다이소 명동역점,4.2,2405,서울특별시 중구 퇴계로 134-1,02-319-6016,삼겹살,서울 명동
1445,다이소 명동본점,4.1,358,서울특별시 중구 명동길 43,02-3789-6016,삼겹살,서울 명동
1446,식껍 경복궁점,4.3,48,서울특별시 종로구 자하문로1길 56,02-723-6793,삼겹살,서울 명동
1447,PhoDuck,4.1,113,서울특별시 중구 명동10길 7,02-755-5233,삼겹살,서울 명동
1448,돗제,4.1,21,서울특별시 중구 수표로6길 8 1층,010-4373-9204,삼겹살,서울 명동
1449,홍대앞삼겹살,3.7,23,서울특별시 마포구 동교동 163-6,02-338-5855,삼겹살,서울 명동
1450,한우삼겹,4.7,28,서울특별시,02-318-0028,삼겹살,서울 명동
1451,명동집,4.1,239,서울특별시 중구 남대문로5가 12-1,02-773-7318,삼겹살,서울 명동
1452,한도삼겹살,4.2,332,서울특별시 종로구 수표로18길 24,02-2279-8742,삼겹살,서울 명동
1453,대원집,4.0,332,서울특별시 중구 다동 을지로3길 30-4,02-777-2038,삼겹살,서울 명동
1454,해든,4.4,31,서울특별시 중구 필동 퇴계로27길 45 1층,번호 없음,삼겹살,서울 명동
1455,우리소고기,3.9,198,서울특별시 성동구 마장동 마장로39가길 32,02-2296-8000,삼겹살,서울 명동
1456,빠르크,4.3,467,서울특별시 용산구 이태원로55가길 26-5,02-792-2022,삼겹살,서울 명동
1457,전주집,4.0,463,서울특별시 중구 수표로 48-18,02-2268-6631,삼겹살,서울 명동
1458,명동뚱뚱이족발,4.2,17,서울특별시 중구 퇴계로20길 9,02-778-8998,족발,서울 명동
1459,미쓰족발 서울명동점,3.9,483,서울특별시 중구 명동3길 21,02-3789-8799,족발,서울 명동
1460,원할머니보쌈족발 명동점,3.9,65,서울특별시 중구 명동9길 21 2층,02-318-5352,족발,서울 명동
1461,명동부대찌개 명동황기족발,4.0,108,서울특별시 중구 명동길 25-7,02-752-6800,족발,서울 명동
1462,충무로족발,3.9,300,서울특별시 중구 퇴계로27길 41,02-2263-0903,족발,서울 명동
1463,원할머니보쌈족발서울시청점,3.7,10,서울특별시 중구 을지로1가 32번지 효덕빌딩 2층,02-3789-5230,족발,서울 명동
1464,황금족발,4.2,50,서울특별시 중구 삼일대로12길 21,02-2279-3353,족발,서울 명동
1465,만족오향족발 시청점,4.1,2766,서울특별시 중구 태평로2가 318-1,02-753-4755,족발,서울 명동
1466,장군보쌈 족발,3.8,307,서울특별시 중구 무교로 16,02-778-2496,족발,서울 명동
1467,족의한수,3.9,178,서울특별시 종로구 수표로 93-1,02-2261-0310,족발,서울 명동
1468,발모아 バルモア,4.3,39,서울특별시,번호 없음,족발,서울 명동
1469,장칼국수앤족발,3.9,22,서울특별시 중구 수하동 남대문로10길 30,번호 없음,족발,서울 명동
1470,옥천매운족발,4.0,211,서울특별시 종로구 종로51나길 23,02-3672-7168,족발,서울 명동
1471,낙원족발,3.9,12,서울특별시 종로구 돈화문로5길 26,02-765-2999,족발,서울 명동
1472,원할머니보쌈족발 본점,3.8,718,서울특별시 중구 황학동 1685,02-2232-3232,족발,서울 명동
1473,만족오향족발,3.8,236,원산빌딩 지하 1 KR 서울특별시 종로구 삼일대로17길 19 1층,02-732-4955,족발,서울 명동
1474,국일영양족발,4.1,66,서울특별시 종로구 수표로 88,02-2279-5937,족발,서울 명동
1475,장원,4.3,33,서울특별시 중구 수표로6길 24-1,02-2279-3393,족발,서울 명동
1476,장원족발,4.0,125,서울특별시 종로구 종로 19,02-734-7230,족발,서울 명동
1477,오목집 시청점,3.9,189,서울특별시 중구 남대문로1길 38,02-3789-6882,족발,서울 명동
1478,고려보쌈,4.2,192,서울특별시 중구 무교동 25-1번지,02-777-6618,족발,서울 명동
1479,족과의동침 숙대점,4.0,71,서울특별시,번호 없음,족발,서울 명동
1480,순천왕족발,3.8,122,서울특별시 중구 남대문시장4길 12-1,02-773-3755,족발,서울 명동
1481,장수족발 동국대점,4.6,14,필동3가 18-14번지 중구 서울특별시 KR,02-2277-2490,족발,서울 명동
1482,할머니집,3.9,68,서울특별시 중구 을지로2가 199-22,02-757-4167,족발,서울 명동
1483,창신동매운족발 본점,4.0,774,서울특별시 종로구 창신동 종로51길 23,02-3675-9689,족발,서울 명동
1484,명동교자 본점,4.2,9769,서울특별시 중구 명동10길 29,02-776-5348,족발,서울 명동
1485,가장맛있는족발 낙원점,3.8,69,서울특별시 종로구 수표로 125,02-766-8694,족발,서울 명동
1486,BHC치킨 명동본점,4.0,1081,서울특별시 중구 명동7길 21,010-2076-9496,족발,서울 명동
1487,대학로족발보쌈 대학로본점,4.0,118,서울특별시 종로구 혜화동 대학로 149,02-764-2288,족발,서울 명동
1488,종로족빨,3.7,110,서울특별시 종로구 우정국로2길 14,02-734-1222,족발,서울 명동
1489,만리삼구보쌈족발,4.8,12,서울특별시,02-711-3953,족발,서울 명동
1490,가마솥족발순대국,4.4,513,서울특별시 용산구 후암로 62,02-776-2223,족발,서울 명동
1491,명동돈가스,3.9,1700,서울특별시 중구 명동3길 8,02-775-5300,족발,서울 명동
1492,하동관 명동본점,3.7,1705,서울특별시 중구 명동 명동9길 12,02-776-5656,족발,서울 명동
1493,마왕족발 종로관철점,4.0,10,서울특별시 종로구 관철동 우정국로2길 21,02-722-8292,족발,서울 명동
1494,평안도족발집,4.1,1203,서울특별시 중구 장충단로 174-6,02-2279-9759,족발,서울 명동
1495,종로 장군족발보쌈,3.8,67,서울특별시 종로구 삼일대로 30길,02-743-3557,족발,서울 명동
1496,명동교자 분점,4.3,3021,서울특별시 중구 명동10길 8,02-776-3424,족발,서울 명동
1497,일품향,4.1,728,서울특별시 중구 명동2길 26,02-753-6928,족발,서울 명동
1498,중앙왕족발,3.9,70,서울특별시 중구 남대문시장4길 10-1,02-755-1926,족발,서울 명동
1499,이보상의황칠족발,4.4,33,서울특별시 성북구 보문로40길 5,02-921-9997,족발,서울 명동
1500,노다지족발,3.4,36,서울특별시 중구 쌍림동 245-1,02-2278-0557,족발,서울 명동
1501,본가서대문족발 본점,4.1,346,서울특별시 서대문구 충정로6안길 54,02-312-5580,족발,서울 명동
1502,을지로 하나골뱅이 북어구이,3.9,103,남대문로10길 15 KR 서울특별시 중구 중구,02-730-5695,족발,서울 명동
1503,족발의장인 족장 여의도본점,4.4,48,서울특별시 영등포구 국제금융로 86,02-6332-5309,족발,서울 명동
1504,뚱뚱이할머니집,3.7,616,서울특별시 중구 장충동 장충단로 174-1,050-71333-2714,족발,서울 명동
1505,육통령 명동본점,3.9,520,서울특별시 중구 명동 명동8나길 37-2,02-778-8592,족발,서울 명동
1506,행당족발 원효로점,4.0,11,서울특별시 용산구 백범로 341,02-701-9547,족발,서울 명동
1507,신라왕족발,3.8,15,서울특별시 종로구 충신동 141-1,02-765-5100,족발,서울 명동
1508,명동대성당,4.6,8019,서울특별시 중구 명동길 74,02-774-1784,족발,서울 명동
1509,미쓰족발 홍대점,4.1,1344,서울특별시 마포구 어울마당로 123-1,02-337-2111,족발,서울 명동
1510,산동교자,3.9,529,서울특별시 중구 명동2길 26,02-778-4150,족발,서울 명동
1511,쿠우쿠우 명동 본점,3.7,888,서울특별시 중구 명동길 55 4층,02-753-1230,족발,서울 명동
1512,이류족발,4.5,64,"1층, 149-1 다산로 중구 서울특별시",02-2232-6366,족발,서울 명동
1513,한방족발순대국,4.2,26,서울특별시 용산구 동자동 11-5,02-318-7764,족발,서울 명동
1514,만족오향족발 동대문점,4.1,147,서울특별시 중구 광희동 18-77,02-2271-0880,족발,서울 명동
1515,허브영양족발,4.4,93,서울특별시 동대문구 용두동 127-18,02-922-2067,족발,서울 명동
1516,삼겹살전문점대통령 역삼점,4.2,226,서울특별시 강남구 강남대로110길 14,02-554-9934,삼겹살,서울 강남
1517,동두천솥뚜껑삼겹살 강남역점,3.6,36,서울특별시 강남구 역삼1동 테헤란로1길 20 2층,02-568-8896,삼겹살,서울 강남
1518,칼맞은삼겹살 강남본점,3.9,218,서울특별시 서초구 서초대로75길 34,02-533-7732,삼겹살,서울 강남
1519,국제수입식당 본점,4.0,176,서울특별시 강남구 논현로79길 62,02-554-5477,삼겹살,서울 강남
1520,랭돈,3.8,169,서울특별시 강남구 테헤란로25길 15-5,02-558-9292,삼겹살,서울 강남
1521,강남랭겹,4.1,27,서울특별시 강남구 강남대로96길 13 1층,1899-2910,삼겹살,서울 강남
1522,대삼식당,4.2,263,서울특별시 강남구 학동로41길 23 인현빌딩 1층,02-545-2255,삼겹살,서울 강남
1523,육전식당 4호점,4.3,707,서울특별시 강남구 테헤란로8길 11-4,02-3452-6373,삼겹살,서울 강남
1524,강남 돼지상회 무한리필,3.8,856,서울특별시 강남구 619 28 2층,02-561-8891,삼겹살,서울 강남
1525,두껍삼 강남직영점,4.2,837,서울특별시 서초구 서초대로78길 44,02-585-3592,삼겹살,서울 강남
1526,봉우이층집 강남본점,4.2,118,서울특별시 강남구 봉은사로18길 76 2층,02-553-8454,삼겹살,서울 강남
1527,통돼지네 강남점,4.3,85,서울특별시 강남구 역삼동 역삼로3길 17-5,02-564-6649,삼겹살,서울 강남
1528,육품,4.2,81,KR 서울특별시 서초구 서초동 강남대로 65길 12 2층 육품,070-4821-1044,삼겹살,서울 강남
1529,호남마을,4.1,603,서울특별시 강남구 역삼로7길 2,02-556-7701,삼겹살,서울 강남
1530,교대이층집 강남CGV점,4.2,81,서울특별시 강남구 역삼동 강남대로94길 9,02-558-7113,삼겹살,서울 강남
1531,삼육가,4.3,606,서울특별시 강남구 논현동 강남대로114길 8,02-541-8055,삼겹살,서울 강남
1532,신부자식당,4.1,293,서울특별시 강남구 강남대로96길 5,02-567-4900,삼겹살,서울 강남
1533,돝고기506,4.2,998,서울특별시 강남구 역삼로17길 53,02-6933-9501,삼겹살,서울 강남
1534,화로로,4.2,49,서울특별시 강남구 역삼동 831-35,02-558-9091,삼겹살,서울 강남
1535,하남돼지집 강남구청점,4.0,178,서울특별시 강남구 논현2동 254-17,02-512-2292,삼겹살,서울 강남
1536,행복추풍령 칼 삼겹살,4.3,172,서울특별시 강남구 도산대로51길 41,02-518-9996,삼겹살,서울 강남
1537,세겹,4.4,28,KR 서울특별시 강남구 역삼동 747-14 1층 세겹,02-568-3292,삼겹살,서울 강남
1538,돼지통,4.6,85,서울특별시 강남구 테헤란로19길 29,050-71393-0104,삼겹살,서울 강남
1539,두껍삼 역삼직영점,4.1,751,서울특별시 강남구 테헤란로8길 17,02-558-3592,삼겹살,서울 강남
1540,고깃집열,4.3,227,서울특별시 서초구 서초대로78길 48,02-586-7710,삼겹살,서울 강남
1541,제주몬트락 강남본점,4.0,349,서울특별시 강남구 강남대로78길 16,02-555-3391,삼겹살,서울 강남
1542,두배고기,4.3,70,서울특별시 강남구 테헤란로6길 42 1층,02-2051-0701,삼겹살,서울 강남
1543,내고향 김치요리.돌판삼겹살,4.0,12,서울특별시 강남구 역삼동 테헤란로37길 23,02-557-7770,삼겹살,서울 강남
1544,고꿉집,4.8,41,서울특별시 강남구 역삼1동 역삼로12길 18-4 고꿉집 1층,010-8670-0042,삼겹살,서울 강남
1545,윤채네 김치찌개 생삼겹살,4.4,15,서울특별시 강남구 언주로 317,02-554-5288,삼겹살,서울 강남
1546,하남돼지집 강남역CGV점,3.7,86,서울특별시 강남구 삼성로96길 20,02-554-2920,삼겹살,서울 강남
1547,산천생고기,3.5,33,서울특별시 강남구 논현로168길 24,02-545-6109,삼겹살,서울 강남
1548,육화몽 논현점,4.2,183,서울특별시 강남구 학동로2길 17,02-515-6450,삼겹살,서울 강남
1549,하남돼지집 강남역1호점,4.1,366,서울특별시 서초구 서초대로73길 38,02-591-1253,삼겹살,서울 강남
1550,반갑다 하대포,4.0,297,서울특별시 강남구 역삼로3길 7,02-555-6823,삼겹살,서울 강남
1551,대파집,4.1,114,서울특별시 강남구 논현로94길 28,050-71310-4088,삼겹살,서울 강남
1552,흥부이가,4.2,59,서울특별시 강남구 역삼동 테헤란로4길 38-5 흥부이가 해정빌딩 1층,02-522-2745,삼겹살,서울 강남
1553,영동교집 강남직영점,3.7,20,서울특별시 서초구 강남대로 499,02-546-5882,삼겹살,서울 강남
1554,삼삼이네 생고기집,3.8,75,서울특별시 강남구 도산대로11길 15,번호 없음,삼겹살,서울 강남
1555,강남갈매기,3.5,86,서울특별시 서초구 서초대로73길 40,02-888-2188,삼겹살,서울 강남
1556,봉된장,4.1,318,서울특별시 강남구 역삼1동 828-21,070-8800-2345,삼겹살,서울 강남
1557,강남꿀돼지,4.2,54,서울특별시 강남구 삼성1동 162-30,02-508-8552,삼겹살,서울 강남
1558,땅코참숯구이,4.6,360,서울특별시 강남구 도곡로7길 28,02-562-2009,삼겹살,서울 강남
1559,포크댄스,4.3,65,서울특별시 강남구 182 19 B1,02-2038-7200,삼겹살,서울 강남
1560,삼촌네고깃집,4.3,115,서울특별시 강남구 논현동 162,02-518-8177,삼겹살,서울 강남
1561,영동교집,4.3,102,서울특별시 강남구 청담동 선릉로148길 11,번호 없음,삼겹살,서울 강남
1562,이층고깃집 강남구청역점,3.7,99,서울특별시 강남구 선릉로129길 9-4 1층,02-6014-4615,삼겹살,서울 강남
1563,고기꾼김춘배 강남점,3.9,213,서울특별시 강남구 강남대로100길 13,070-4251-5659,삼겹살,서울 강남
1564,영동껍데기,4.1,195,역삼동 827-45번지 1층 강남구 서울특별시 KR,02-568-9592,삼겹살,서울 강남
1565,둥지식당 역삼2점,4.1,43,서울특별시 강남구 봉은사로16길 22,02-558-5336,삼겹살,서울 강남
1566,강남수랏간,4.0,423,서울특별시 강남구 대치동 908-5,02-567-5123,삼겹살,서울 강남
1567,영동원삼겹살,4.2,258,서울특별시 강남구 논현동 164-18,02-541-5090,삼겹살,서울 강남
